gender,age,ht_3,ht_5,ht_10,ht_25,ht_50,ht_75,ht_90,ht_95,ht_97,wt_3,wt_5,wt_10,wt_25,wt_50,wt_75,wt_90,wt_95,wt_97,bmi_3,bmi_5,bmi_10,bmi_25,bmi_50,bmi_75,bmi_85,bmi_90,bmi_95,bmi_97
M,5.625,40.81948819,41.28244094,41.99287402,43.17350394,44.47622047,45.76972441,46.92641732,47.61535433,48.06145669,34.84659851,35.74980927,37.23814824,40.02941762,43.67947467,48.08073395,52.89745386,56.28317698,58.72984221,13.58764,13.76825,14.06642,14.6292,15.37721,16.30794,16.91346275,17.37975148,18.17863327,18.78568583
M,5.708333333,41.00952756,41.47503937,42.18952756,43.3773622,44.68858268,45.9911811,47.15645669,47.85070866,48.30035433,35.15105653,36.06491561,37.57146473,40.39941899,44.10251921,48.57571523,53.48165612,56.93684681,59.43728272,13.57996,13.76065,14.05921,14.62369,15.37609,16.3162,16.93048153,17.40510042,18.22178824,18.84564261
M,5.791666667,41.19996063,41.66787402,42.38625984,43.58110236,44.90074803,46.2123622,47.38633858,48.08598425,48.53925197,35.45703574,36.38141086,37.90608196,40.77056677,44.52677628,49.07248226,54.06890075,57.59499202,60.15054343,13.57278,13.75364,14.05274,14.61914,15.37618,16.3259,16.94908693,17.43216882,18.26698191,18.90801826
M,5.875,41.3907874,41.86102362,42.58314961,43.78472441,45.1126378,46.43334646,47.61602362,48.32122047,48.77814961,35.76455818,36.69936115,38.24197786,41.14286095,44.95224589,49.57099093,54.65925389,58.25774489,60.86977866,13.56612,13.74724,14.04701,14.61555,15.37745,16.33702,16.96925461,17.46092258,18.31415529,18.97272855
M,5.958333333,41.58200787,42.05440945,42.78007874,43.98826772,45.32433071,46.65401575,47.84555118,48.55629921,49.0169685,36.07366795,37.01878855,38.57921858,41.51632358,45.37895009,50.07132944,55.25282578,58.92523768,61.59523092,13.55998,13.74144,14.042,14.6129,15.37991,16.34955,16.99095993,17.49132795,18.36325085,19.03969094
M,6.041666667,41.77354331,42.24799213,42.97712598,44.19169291,45.5357874,46.87444882,48.07484252,48.79122047,49.25570866,36.38438709,37.33973712,38.91782617,41.89102079,45.80693297,50.57349778,55.84968255,59.59766883,62.32714271,13.55435,13.73624,14.03772,14.6112,15.38353,16.36346,17.01417786,17.52335144,18.41421242,19.10882456
M,6.125,41.9653937,42.44177165,43.17417323,44.39492126,45.7469685,47.0946063,48.30385827,49.02598425,49.49433071,36.6967597,37.66222894,39.25784471,42.26695259,46.23623863,51.07762824,56.44995649,60.2751706,63.06571246,13.54925,13.73164,14.03417,14.61042,15.38831,16.37875,17.03888299,17.55695978,18.46698511,19.18005024
M,6.208333333,42.15744094,42.63566929,43.37122047,44.59799213,45.95783465,47.31440945,48.5326378,49.26051181,49.73275591,37.01082987,37.98628603,39.5993183,42.64420717,46.66693319,51.5837649,57.05377986,60.95796346,63.81122676,13.54467,13.72764,14.03134,14.61057,15.39423,16.39537,17.06504953,17.59211982,18.52151524,19.25329044
M,6.291666667,42.34968504,42.82964567,43.56822835,44.80086614,46.1684252,47.53389764,48.76110236,49.49480315,49.97098425,37.32657554,38.31197454,39.94229103,43.02282861,47.09912689,52.09204004,57.66132904,61.64624583,64.56392812,13.54062,13.72424,14.02922,14.61163,15.40127,16.41333,17.09265223,17.62879914,18.57774996,19.32846782
M,6.375,42.5419685,43.02366142,43.76511811,45.00350394,46.37866142,47.75299213,48.98925197,49.72877953,50.20893701,37.64404082,38.63929448,40.28678496,43.40288305,47.53288588,52.60258594,58.2727363,62.34023816,65.32410314,13.5371,13.72145,14.02783,14.61359,15.40943,16.4326,17.12166319,17.66696377,18.63563816,19.4055104
M,6.458333333,42.73429134,43.21759843,43.96185039,45.20586614,46.58850394,47.97165354,49.2169685,49.96240157,50.44661417,37.96324775,38.96828992,40.63284416,43.78445868,47.96836447,53.11555692,58.88822211,63.04016091,66.09203843,13.53412,13.71927,14.02714,14.61645,15.41869,16.45315,17.15205629,17.70658129,18.69512904,19.48434431
M,6.541666667,42.9265748,43.41137795,44.15838583,45.40787402,46.79795276,48.18992126,49.44425197,50.19562992,50.68389764,38.28417429,39.29893883,40.98053478,44.16764368,48.4056288,53.63106322,59.50796284,63.74627865,66.86795443,13.53168,13.71769,14.02717,14.6202,15.42902,16.47496,17.18380454,17.74761885,18.75617288,19.56489823
M,6.625,43.11866142,43.60496063,44.35464567,45.60948819,47.0069685,48.40767717,49.67110236,50.4284252,50.92074803,38.60686452,39.63132938,41.32990091,44.55252624,48.8448332,54.14932529,60.13217895,64.45881184,67.65220391,13.5298,13.71672,14.02791,14.62483,15.44042,16.49801,17.21688072,17.7900437,18.81872078,19.64710224
M,6.708333333,43.31047244,43.79826772,44.55051181,45.81070866,47.21543307,48.62492126,49.89740157,50.66070866,51.15712598,38.93127435,39.9654175,41.68098664,44.9391725,49.28613198,54.67049745,60.76111294,65.17800297,68.44500731,13.52846,13.71637,14.02935,14.63032,15.45288,16.52229,17.25125697,17.83382275,18.88272474,19.7308886
M,6.791666667,43.5019685,43.99114173,44.74598425,46.01141732,47.42338583,48.8415748,50.12314961,50.89244094,51.39295276,39.25742583,40.30124726,42.03381403,45.32769268,49.72965743,55.19482223,61.39496324,65.90413866,69.24667328,13.52768,13.71663,14.0315,14.63668,15.46636,16.54776,17.28690708,17.87892434,18.948137,19.81618799
M,6.875,43.69295276,44.18358268,44.94090551,46.2115748,47.63074803,49.0576378,50.34826772,51.12354331,51.62818898,39.58527487,40.63881868,42.3884492,45.71819702,50.17560797,55.72245393,62.03397235,66.63746141,70.05744433,13.52747,13.71751,14.03435,14.64389,15.48087,16.5744,17.32380254,17.9253152,19.01491107,19.902936
M,6.958333333,43.88338583,44.3753937,45.13527559,46.41110236,47.83748031,49.2730315,50.57271654,51.35401575,51.86275591,39.91484352,40.97815379,42.74493626,46.11079575,50.62409381,56.25365712,62.67842686,67.37821373,70.87762911,13.52782,13.71901,14.03791,14.65194,15.49637,16.60219,17.3619157,17.97296286,19.08300081,19.99106797
M,7.041666667,44.07318898,44.5665748,45.32897638,46.60996063,48.04350394,49.48767717,50.79645669,51.58370079,52.0965748,40.24610972,41.31923055,43.10331928,46.50557705,51.07535748,56.7886743,63.32854726,68.12668222,71.70744807,13.52874,13.72113,14.04216,14.66082,15.51287,16.63112,17.40121891,18.02183493,19.15236073,20.08052042
M,7.125,44.26216535,44.7569685,45.52192913,46.80811024,48.2488189,49.70161417,51.01940945,51.8126378,52.3296063,40.57905143,41.66209305,43.46362033,46.90265116,51.52953125,57.32770389,63.98464217,68.88310939,72.54718783,13.53025,13.72387,14.04711,14.67054,15.53034,16.66114,17.44168456,18.07189919,19.22294589,20.17123104
M,7.208333333,44.45023622,44.94653543,45.71401575,47.00543307,48.45330709,49.91472441,51.24153543,52.04070866,52.56181102,40.91362456,42.00671925,43.82592758,47.30215035,51.98683557,57.87101045,64.64695411,69.64778184,73.3970468,13.53233,13.72724,14.05276,14.68107,15.54876,16.69225,17.48328513,18.12312353,19.29471191,20.2631386
M,7.291666667,44.6373622,45.13507874,45.90519685,47.20185039,48.65692913,50.1269685,51.46275591,52.26791339,52.7930315,41.24980706,42.35310914,44.19024104,47.70418485,52.44744683,58.41888056,65.31574763,70.42092003,74.25726747,13.535,13.73124,14.0591,14.69241,15.56812,16.72442,17.52599317,18.17547605,19.36761493,20.35618297
M,7.375,44.82334646,45.32259843,46.09535433,47.3973622,48.85964567,50.33834646,51.68307087,52.49409449,53.02330709,41.58762099,42.70128478,44.55662683,48.10888695,52.91156343,58.9715347,65.99133138,71.20278851,75.12804828,13.53826,13.73587,14.06613,14.70455,15.58841,16.75763,17.56978138,18.22892501,19.44161165,20.45030507
M,7.458333333,45.00811024,45.50893701,46.28444882,47.59185039,49.06141732,50.54870079,51.90240157,52.71929134,53.25255906,41.92697814,43.05122411,44.92510702,48.51632277,53.3793838,59.52923742,66.67394787,71.99365184,76.00960968,13.54212,13.74113,14.07386,14.71749,15.60961,16.79185,17.61462266,18.28343882,19.51665894,20.54544624
M,7.541666667,45.19161417,45.69405512,46.4723622,47.78527559,49.26216535,50.75811024,52.12066929,52.9434252,53.48066929,42.26792263,43.40294919,45.29576978,48.92664664,53.85110634,60.09227533,67.36390575,72.79370844,76.90212804,13.54657,13.74702,14.08228,14.73121,15.63171,16.82707,17.66048985,18.33898626,19.59271539,20.64155132
M,7.625,45.37366142,45.87783465,46.65901575,47.97755906,49.46185039,50.96641732,52.33783465,53.16637795,53.70759843,42.61036625,43.75646,45.66861512,49.33999085,54.32692947,60.66089092,68.06146956,73.6032449,77.80577973,13.55163,13.75355,14.09138,14.74571,15.65469,16.86325,17.70735632,18.39553611,19.6697383,20.73856241
M,7.708333333,45.5542126,46.06015748,46.84437008,48.16862205,49.6603937,51.17362205,52.55385827,53.38818898,53.93330709,42.95435311,44.11175656,46.04373121,49.75644357,54.80707366,61.2353708,68.76690387,74.4224376,78.72069703,13.55729,13.76071,14.10116,14.76099,15.67853,16.90039,17.75519541,18.45305756,19.74768666,20.83642509
M,7.791666667,45.73318898,46.24098425,47.02830709,48.35846457,49.85779528,51.37968504,52.76870079,53.60874016,54.15775591,43.29983911,44.46886091,46.42111806,50.17615912,55.29169323,61.81595747,69.48049527,75.251507,79.64701222,13.56356,13.76852,14.11163,14.77703,15.70323,16.93845,17.80398077,18.51151998,19.82651963,20.93508525
M,7.875,45.91051181,46.42023622,47.21074803,48.54692913,50.05393701,51.58452756,52.98232283,53.82799213,54.38086614,43.64680221,44.82779509,46.8008859,50.5992257,55.78105273,62.40295959,70.20248628,76.0906956,80.58483552,13.57044,13.77695,14.12279,14.79382,15.72877,16.97742,17.85368626,18.57089304,19.90619689,21.03448975
M,7.958333333,46.08610236,46.59783465,47.39169291,48.73405512,50.2488189,51.78814961,53.19464567,54.04594488,54.60259843,43.99526444,45.18853706,47.18305678,51.02577558,56.27528444,62.99657558,70.93316348,76.94013569,81.53429922,13.57793,13.78603,14.13462,14.81136,15.75513,17.01727,17.90428602,18.63114669,19.98667859,21.13458634
M,8.041666667,46.25984252,46.77374016,47.57106299,48.91976378,50.44240157,51.99051181,53.40566929,54.26248031,54.82291339,44.34520378,45.55115296,47.56769683,51.45594103,56.77463087,63.59706997,71.67274736,77.80004772,82.4954474,13.58604,13.79575,14.14712,14.82965,15.78231,17.05799,17.95575444,18.69225117,20.06792538,21.2353237
M,8.125,46.43173228,46.94783465,47.74877953,49.10401575,50.6346063,52.19149606,53.61531496,54.47759843,55.04173228,44.69664225,45.91566483,47.95485015,51.88983229,57.27924635,64.20472938,72.42150245,78.67060807,83.4683462,13.59477,13.8061,14.1603,14.84867,15.81029,17.09955,18.00806622,18.75417705,20.1498984,21.33665138
M,8.208333333,46.60169291,47.12011811,47.92480315,49.28669291,50.82543307,52.3911811,53.82354331,54.69129921,55.25905512,45.04960191,46.28207268,48.34462696,52.32758164,57.78935132,64.81977427,73.17964922,79.55192696,84.45306177,13.60411,13.8171,14.17416,14.86841,15.83905,17.14193,18.06119653,18.81689537,20.23255928,21.4385195
M,8.291666667,46.76964567,47.29051181,48.09905512,49.46787402,51.01484252,52.58940945,54.03035433,54.90346457,55.47488189,45.40408276,46.65046468,48.73704932,52.76932135,58.30512217,65.4424251,73.94740813,80.44415872,85.44957206,13.61408,13.82873,14.18868,14.88888,15.86858,17.18512,18.1151201,18.8803769,20.31587026,21.54088032
M,8.375,46.93562992,47.45901575,48.27161417,49.64744094,51.20275591,52.78625984,54.23570866,55.11413386,55.68909449,45.76012889,47.02084084,49.13220541,53.21513961,58.82673526,66.07292437,74.72497761,81.34743562,86.45792115,13.62467,13.84101,14.20387,14.91006,15.89888,17.22909,18.16981303,18.94459357,20.39979379,21.64368493
M,8.458333333,47.0996063,47.62559055,48.44232283,49.8253937,51.3892126,52.98165354,54.43956693,55.32326772,55.90173228,46.11776235,47.39328934,49.53018341,53.66521278,59.35438901,66.71149255,75.5125781,82.26186791,87.47806497,13.63588,13.85392,14.21972,14.93194,15.92992,17.27383,18.22525119,19.00951733,20.48429323,21.74688677
M,8.541666667,47.26149606,47.79023622,48.61125984,50.00173228,51.57413386,53.17559055,54.64192913,55.53086614,56.11271654,46.47704927,47.76785428,49.93107152,54.11962905,59.88825979,67.35832806,76.31036394,83.18752171,88.5099594,13.64771,13.86747,14.23624,14.95453,15.96169,17.31932,18.28141055,19.07512019,20.56933216,21.85043987
M,8.625,47.42133858,47.95291339,48.77834646,50.17641732,51.75751969,53.3680315,54.84275591,55.73685039,56.32212598,46.83803375,48.14460179,50.33493585,54.5785648,60.42852397,68.01365136,77.11851149,84.12446316,89.55358242,13.66017,13.88166,14.25341,14.9778,15.99419,17.36552,18.33826774,19.14137485,20.6548748,21.95429887
M,8.708333333,47.57913386,48.11362205,48.94362205,50.34944882,51.93937008,53.55893701,55.04208661,55.94125984,56.52992126,47.20078192,48.52362006,50.74190871,55.04208615,60.97531382,68.67763881,77.93719713,85.07278045,90.60882378,13.67325,13.89648,14.27124,15.00176,16.02741,17.41244,18.39579999,19.20825462,20.74088584,22.05841878
M,8.791666667,47.73492126,48.27240157,49.10704724,50.5207874,52.11968504,53.74838583,55.23988189,56.14413386,56.73606299,47.56538198,48.90499728,51.15207826,55.51039153,61.52882776,69.35048883,78.76650904,86.03247359,91.67559531,13.68696,13.91194,14.28972,15.0264,16.06132,17.46005,18.45398355,19.27573205,20.82733059,22.16275742
M,8.875,47.88866142,48.42925197,49.26870079,50.69051181,52.29846457,53.93629921,55.43610236,56.3453937,56.94059055,47.93187801,49.28879957,51.56553269,55.98356913,62.08924217,70.03235575,79.60660153,87.00358665,92.75380881,13.70129,13.92804,14.30884,15.05172,16.09591,17.50833,18.51279647,19.34378135,20.9141748,22.26727123
M,8.958333333,48.04047244,48.5842126,49.42854331,50.85854331,52.47566929,54.12271654,55.63082677,56.54507874,57.14350394,48.30042433,49.67515923,51.98240429,56.4617953,62.65671136,70.72341594,80.45758485,87.9860976,93.84328792,13.71624,13.94476,14.32862,15.07769,16.13119,17.55726,18.57221621,19.41237631,21.00138483,22.37191887
M,9.041666667,48.19031496,48.73732283,49.58665354,51.025,52.65137795,54.3076378,55.82401575,56.74322835,57.34488189,48.67106505,50.06418647,52.40282532,56.94518028,63.23136761,71.42382371,81.31952514,88.97998439,94.94392241,13.73182,13.96212,14.34903,15.10433,16.16712,17.60683,18.63222223,19.48149248,21.08892746,22.47665729
M,9.125,48.33830709,48.88862205,49.7430315,51.18984252,52.82555118,54.49106299,56.01574803,56.93984252,57.54464567,49.04395447,50.45599154,52.82692807,57.43390044,63.81338729,72.1336893,82.19248852,89.98520292,96.05551386,13.74801,13.9801,14.37008,15.13161,16.20371,17.65702,18.69279128,19.55110329,21.17677023,22.58144893
M,9.208333333,48.48448819,49.03814961,49.89771654,51.35311024,52.99822835,54.67307087,56.20598425,57.13496063,57.74295276,49.41920284,50.85068466,53.25482277,57.92806601,64.40292472,72.85318909,83.07656318,91.00170911,97.1778859,13.76483,13.99871,14.39177,15.15954,16.24094,17.7078,18.75390266,19.62118443,21.26488107,22.68625363
M,9.291666667,48.62893701,49.18602362,50.05082677,51.51484252,53.16944882,54.85362205,56.39480315,57.32866142,57.93976378,49.79694243,51.2484422,53.68666373,58.42785337,65.00011219,73.58241125,83.97172709,92.02939273,98.31084012,13.78227,14.01795,14.41409,15.1881,16.2788,17.75918,18.81553565,19.69171163,21.3532285,22.79103265
M,9.375,48.77177165,49.33228346,50.2023622,51.67511811,53.33929134,55.03279528,56.58220472,57.52094488,58.13515748,50.17732757,51.64937439,54.12258324,58.93339478,65.60508196,74.32148805,84.87804637,93.06818762,99.45413401,13.80033,14.0378,14.43703,15.2173,16.31728,17.81112,18.87766958,19.76266083,21.44178165,22.89574847
M,9.458333333,48.9130315,49.47704724,50.35248031,51.83401575,53.50775591,55.21062992,56.76830709,57.71188976,58.3292126,50.56049053,52.05365761,54.56277972,59.44484457,66.21801041,75.07048565,85.79547694,94.11796153,100.6075471,13.819,14.05828,14.46059,15.24712,16.35637,17.86361,18.94028419,19.83400841,21.53051015,23.00036429
M,9.541666667,49.05287402,49.6203937,50.5011811,51.99153543,53.67492126,55.38720472,56.95314961,57.90153543,58.52200787,50.94660767,52.46142412,55.00738544,59.96237912,66.83900777,75.82951427,86.72404083,95.17856012,101.7708369,13.83828,14.07937,14.48478,15.27755,16.39606,17.91664,19.00335954,19.90573115,21.61938426,23.10484416
M,9.625,49.19141732,49.76244094,50.64858268,52.14783465,53.84082677,55.56255906,57.13673228,58.09,58.71358268,51.33585538,52.8728944,55.45655471,60.48615274,67.46822837,76.59864005,87.66369397,96.24985112,102.9437168,13.85818,14.10107,14.50957,15.30859,16.43633,17.9702,19.06687603,19.97780623,21.70837477,23.20915296
M,9.708333333,49.32874016,49.90330709,50.79484252,52.30295276,54.00559055,55.73673228,57.31925197,58.2773622,58.90405512,51.72841002,53.28820071,55.91048597,61.01631975,68.10578243,77.37792913,88.61434816,97.33165815,104.1259002,13.87868,14.12338,14.53498,15.34024,16.47718,18.02425,19.13081436,20.05021121,21.79745308,23.31325641
M,9.791666667,49.46507874,50.04314961,50.94,52.4569685,54.16925197,55.90988189,57.50070866,58.46374016,59.09358268,52.12447,53.70756353,56.36935558,61.55301245,68.75180222,78.16744764,89.57598136,98.42376076,105.3171004,13.89979,14.1463,14.56099,15.37248,16.5186,18.07879,19.19515554,20.12292406,21.88659115,23.41712109
M,9.875,49.60047244,50.18204724,51.08425197,52.61003937,54.3319685,56.08204724,57.68122047,58.64917323,59.28216535,52.52418965,54.13115922,56.83336195,62.09645128,69.406398,78.9671956,90.54846129,99.52598257,106.517009,13.92151,14.16982,14.5876,15.40531,16.56057,18.13381,19.25988094,20.19592313,21.97576153,23.5207144
M,9.958333333,49.73511811,50.32015748,51.22767717,52.76224409,54.4938189,56.25334646,57.86094488,58.83385827,59.47003937,52.92783353,54.55918619,57.30265941,62.64676852,70.06970201,79.77726117,91.53169976,100.6380811,107.725295,13.94382,14.19394,14.61481,15.43872,16.60309,18.18929,19.3249722,20.26918717,22.06493737,23.62400462
M,10.04166667,49.8692126,50.45767717,51.37043307,52.91370079,54.65488189,56.42393701,58.03992126,59.01783465,59.65724409,53.335578,54.99186491,57.77746842,63.2041185,70.74182451,80.59762232,92.5255645,101.7598138,108.941628,13.96673,14.21866,14.6426,15.4727,16.64614,18.24521,19.3904113,20.34269534,22.15409238,23.72696086
M,10.125,50.00287402,50.59472441,51.51267717,53.0646063,54.81535433,56.59385827,58.21838583,59.20133858,59.84401575,53.74766557,55.4293938,58.25798739,63.76867759,71.42285368,81.42827904,93.52994528,102.8909382,110.1656771,13.99024,14.24396,14.67098,15.50725,16.68972,18.30156,19.45618042,20.41642709,22.24320091,23.82955322
M,10.20833333,50.13629921,50.73145669,51.65456693,53.21507874,54.97531496,56.76334646,58.39637795,59.38444882,60.03043307,54.1643167,55.87199331,58.7443927,64.34064421,72.11292178,82.26925339,94.54464368,104.0311676,111.3970676,14.01433,14.26985,14.69994,15.54236,16.73381,18.35833,19.52226247,20.49036263,22.33223786,23.93175206
M,10.29166667,50.26972441,50.86814961,51.79625984,53.36523622,55.13492126,56.93248031,58.57409449,59.56732283,60.21669291,54.58575186,56.31990595,59.23692686,64.92012857,72.81207292,83.12050126,95.56954948,105.1802376,112.6354468,14.03901,14.29633,14.72948,15.57803,16.7784,18.4155,19.58864006,20.56448202,22.42117875,24.0335295
M,10.375,50.40326772,51.00488189,51.93795276,53.51527559,55.29437008,57.10145669,58.75173228,59.75019685,60.40295276,55.01221355,56.77333015,59.73578827,65.50730706,73.52043938,83.98202266,96.60442015,106.3378174,113.8804618,14.06427,14.32338,14.75958,15.61424,16.8235,18.47306,19.65529649,20.63876611,22.5099997,24.1348579
M,10.45833333,50.53712598,51.14188976,52.07984252,53.6653937,55.4538189,57.27043307,58.92944882,59.93318898,60.58944882,55.44394429,57.23253045,60.24115332,66.10237809,74.23808728,84.85375146,97.64905729,107.5036205,115.1317159,14.09011,14.35101,14.79025,15.65099,16.86907,18.53099,19.72221531,20.71319602,22.59867744,24.23571063
M,10.54166667,50.6715748,51.27937008,52.22208661,53.81574803,55.61346457,57.43956693,59.10744094,60.11653543,60.77629921,55.88118657,57.69768322,60.75328654,66.70547394,74.96508277,85.7356215,98.70328453,108.6773161,116.3888123,14.11653,14.3792,14.82148,15.68826,16.91512,18.58928,19.78938034,20.78775327,22.68718928,24.33606191
M,10.625,50.80673228,51.41751969,52.36488189,53.96653543,55.77346457,57.60913386,59.28586614,60.30043307,60.96377953,56.32420496,58.16909712,61.27234227,67.31672688,75.70149199,86.62758871,99.76685935,109.8585735,117.6513982,14.14351,14.40796,14.85326,15.72607,16.96164,18.64792,19.85677572,20.86241981,22.77551316,24.43588681
M,10.70833333,50.94287402,51.55653543,52.5084252,54.11799213,55.93405512,57.77925197,59.46496063,60.48507874,61.15208661,56.77326401,58.6469485,61.79858507,67.93631329,76.44738107,87.52958694,100.8395393,111.0470621,118.9190547,14.17106,14.43727,14.88558,15.76439,17.00862,18.70689,19.92438591,20.93717795,22.86362762,24.53516127
M,10.79166667,51.08015748,51.69661417,52.65299213,54.27031496,56.09543307,57.95023622,59.64496063,60.67066929,61.34141732,57.22856213,59.13150193,62.33216925,68.56438748,77.20279412,88.44146186,101.9210376,112.2424071,120.191407,14.19916,14.46714,14.91845,15.80322,17.05604,18.76619,19.99219565,21.01201043,22.95151182,24.63386207
M,10.875,51.2188189,51.8380315,52.79877953,54.42370079,56.25783465,58.12224409,59.82610236,60.85748031,61.53200787,57.69040798,59.62299991,62.87335936,69.20108173,77.96775316,89.36316939,103.0111341,113.4442777,121.4680363,14.22782,14.49756,14.95184,15.84255,17.1039,18.82579,20.06019002,21.08690037,23.03914551,24.73196683
M,10.95833333,51.35905512,51.98094488,52.94598425,54.5784252,56.42153543,58.29555118,60.00858268,61.04574803,61.72409449,58.15899996,60.12166291,63.42230974,69.84652833,78.74230231,90.2945552,104.1095198,114.6522772,122.7485458,14.25703,14.52852,14.98577,15.88237,17.15218,18.8857,20.12835437,21.1618313,23.12650908,24.82945404
M,11.04166667,51.50106299,52.12559055,53.09480315,54.73472441,56.58677165,58.47035433,60.19267717,61.23566929,61.91791339,58.63464672,60.62773343,63.9792188,70.5008375,79.52644155,91.23548702,105.2159084,115.8660528,124.0325605,14.28678,14.56001,15.02022,15.92268,17.20089,18.94588,20.19667437,21.23678716,23.21358351,24.92630305
M,11.125,51.64507874,52.27220472,53.24555118,54.89283465,56.75374016,58.6469685,60.37862205,61.42748031,62.11370079,59.11756873,61.14143194,64.54432905,71.16414152,80.32017089,92.18583256,106.3300131,117.0852297,125.3196618,14.31707,14.59203,15.05519,15.96347,17.25,19.00634,20.265136,21.31175226,23.30035043,25.02249405
M,11.20833333,51.79125984,52.42090551,53.39834646,55.05299213,56.92275591,58.82566929,60.56669291,61.62149606,62.31169291,59.6080085,61.66297889,65.11777276,71.83652857,81.12349032,93.14541546,107.4515033,118.3094332,126.6094527,14.34789,14.62458,15.09066,16.00473,17.29951,19.06706,20.33372554,21.38671134,23.38679204,25.11800807
M,11.29166667,51.93984252,52.57200787,53.55354331,55.21543307,57.09409449,59.00665354,60.75708661,61.81787402,62.51204724,60.10623057,62.1926168,65.69977039,72.51813094,81.93639986,94.11405935,108.5800483,119.5382663,127.9015584,14.37924,14.65765,15.12664,16.04646,17.34942,19.12803,20.40242956,21.46164953,23.4728912,25.21282703
M,11.375,52.09094488,52.72566929,53.71125984,55.38047244,57.26799213,59.19027559,60.95011811,62.01688976,62.71511811,60.61243337,62.73052203,66.29045423,73.20901476,82.7588113,95.09158786,109.7153614,120.7713323,129.1955601,14.41111,14.69122,15.16311,16.08864,17.3997,19.18924,20.4712365,21.53655365,23.55863129,25.3069313
M,11.45833333,52.24480315,52.88208661,53.87177165,55.54834646,57.44476378,59.37673228,61.14602362,62.21874016,62.92098425,61.12688145,63.2769371,66.89002268,73.90926821,83.59072466,96.07778052,110.8570459,122.0082564,130.491083,14.44349,14.72531,15.20007,16.13127,17.45036,19.25067,20.54013114,21.61140764,23.64399652,25.40030815
M,11.54166667,52.4015748,53.04141732,54.03527559,55.71925197,57.6246063,59.56629921,61.34503937,62.42370079,63.12992126,61.64977322,63.83203837,67.49860803,74.61893538,84.4320297,97.07243893,112.0047932,123.2486197,131.7877523,14.47638,14.75989,15.23751,16.17434,17.50138,19.31232,20.60910189,21.6861986,23.72897155,25.49294066
M,11.625,52.56137795,53.20385827,54.2019685,55.89346457,57.80787402,59.75925197,61.5473622,62.63192913,63.34212598,62.18132915,64.39602426,68.1163646,75.33806038,85.28266028,98.07532057,113.1582503,124.4920915,133.0851932,14.50977,14.79496,15.27543,16.21784,17.55276,19.37417,20.6781365,21.76091323,23.81354171,25.58481418
M,11.70833333,52.72437008,53.3696063,54.37204724,56.07122047,57.99472441,59.95582677,61.75322835,62.84362205,63.55767717,62.72176969,64.96904909,68.74338058,76.06666525,86.14252822,99.08616088,114.3170207,125.7382309,134.383031,14.54365,14.83052,15.31381,16.26177,17.60448,19.43622,20.74722303,21.83553865,23.89769296,25.67591492
M,11.79166667,52.89066929,53.53877953,54.54570866,56.25275591,58.18547244,60.15625984,61.96287402,63.05893701,63.77677165,63.27124918,65.55128923,69.37983232,76.80479407,87.01152328,100.1047174,115.4807514,126.9866411,135.6809128,14.57802,14.86655,15.35265,16.30612,17.65653,19.49845,20.81634983,21.91006237,23.98141187,25.76622996
M,11.875,53.06035433,53.71145669,54.72314961,56.43826772,58.38027559,60.3607874,62.17637795,63.2780315,63.99952756,63.82998807,66.14289901,70.02576394,77.55244685,87.8894691,101.1307255,116.6490677,128.2369913,136.978464,14.61287,14.90306,15.39195,16.35087,17.70892,19.56086,20.88550554,21.98447229,24.06468566,25.85574725
M,11.95833333,53.23354331,53.88783465,54.90444882,56.62795276,58.57940945,60.56952756,62.39397638,63.50094488,64.22594488,64.39811865,66.74398865,70.6812636,78.30955745,88.77625545,102.1638545,117.8215948,129.4888407,138.2753537,14.64819,14.94002,15.43169,16.39603,17.76162,19.62342,20.95467909,22.05875672,24.14750216,25.94445561
M,12.04166667,53.41027559,54.06795276,55.08976378,56.82192913,58.78299213,60.78271654,62.61570866,63.72779528,64.45610236,64.97581727,67.35471248,71.34644155,79.07612587,89.67168391,103.2038399,118.9979139,130.7418365,139.5712514,14.68398,14.97745,15.47187,16.44158,17.81463,19.68614,21.02385969,22.13290433,24.22984982,26.0323447
M,12.125,53.59062992,54.25188976,55.27917323,57.02035433,58.9911811,61.0003937,62.84169291,63.95862205,64.69,65.56319418,67.97513664,72.02127573,79.85208597,90.57555607,104.2503289,120.1776722,131.9955818,140.8658043,14.72022,15.01532,15.51248,16.48751,17.86795,19.74901,21.09303687,22.20690421,24.31171774,26.11940509
M,12.20833333,53.7746063,54.43972441,55.47279528,57.22334646,59.20409449,61.22267717,63.07188976,64.19334646,64.92755906,66.16038165,68.60537136,72.70583229,80.63734957,91.48769555,105.3030129,121.3604729,133.249702,142.1587257,14.75692,15.05363,15.5535,16.53382,17.92155,19.812,21.1622004,22.28074585,24.39309562,26.20562819
M,12.29166667,53.96220472,54.63141732,55.67062992,57.43094488,59.42177165,61.44956693,63.30633858,64.43192913,65.16870079,66.76746786,69.24546074,73.40013326,81.43182848,92.40785984,106.3615171,122.545875,134.5038442,143.4496851,14.79406,15.09238,15.59495,16.5805,17.97544,19.87512,21.23134038,22.35441912,24.47397382,26.2910063
